dx,dxname,dxshort,edcnnpa,edcnpa,epct,noner,alcohol,drug,injury,psych,unc
73301,SENILE OSTEOPOROSIS,SENILE OSTEOPOROSIS,0,0,0,0,0,0,0,0,1
73302,IDIOPATHIC OSTEOPOROSIS,IDIOPATHIC OSTEOPOROSIS,0,0,0,0,0,0,0,0,1
73303,DISUSE OSTEOPOROSIS,DISUSE OSTEOPOROSIS,0,0,0,0,0,0,0,0,1
73309,OSTEOPOROSIS NEC,OSTEOPOROSIS NEC,0,0,0,0,0,0,0,0,1
73310,PATH FX UNSPECIFIED SITE,PATH FX UNSPECIFIED SITE,0,0,0,0,0,0,0,0,1
73311,PATH FX HUMERUS,PATH FX HUMERUS,0,0,0,0,0,0,0,0,1
73312,PATH FX DSTL RADIUS ULNA,PATH FX DSTL RADIUS ULNA,0,0,0,0,0,0,0,0,1
73313,PATH FX VERTEBRAE,PATH FX VERTEBRAE,0,0,0,0,0,0,0,0,1
73314,PATH FX NECK OF FEMUR,PATH FX NECK OF FEMUR,0,0,0,0,0,0,0,0,1
73315,PATH FX OTH SPCF PRT FMR,PATH FX OTH SPCF PRT FMR,0,0,0,0,0,0,0,0,1
73316,PATH FX TIBIA FIBULA,PATH FX TIBIA FIBULA,0,0,0,0,0,0,0,0,1
73319,PATH FX OTH SPECIF SITE,PATH FX OTH SPECIF SITE,0,0,0,0,0,0,0,0,1
73320,CYST OF BONE NOS,CYST OF BONE NOS,0,0,0,0,0,0,0,0,1
73321,SOLITARY BONE CYST,SOLITARY BONE CYST,0,0,0,0,0,0,0,0,1
73322,ANEURYSMAL BONE CYST,ANEURYSMAL BONE CYST,0,0,0,0,0,0,0,0,1
73329,BONE CYST NEC,BONE CYST NEC,0,0,0,0,0,0,0,0,1
7333,HYPEROSTOSIS OF SKULL,HYPEROSTOSIS OF SKULL,0,0,0,0,0,0,0,0,1
73340,ASEPT NECROSIS BONE NOS,ASEPT NECROSIS BONE NOS,0,0,0,0,0,0,0,0,1
73341,ASEPTIC NECROSIS HUMERUS,ASEPTIC NECROSIS HUMERUS,0,0,0,0,0,0,0,0,1
73342,ASEPTIC NECROSIS FEMUR,ASEPTIC NECROSIS FEMUR,0,0,0,0,0,0,0,0,1
73343,ASEPT NECRO FEMUR CONDYL,ASEPT NECRO FEMUR CONDYL,0,0,0,0,0,0,0,0,1
73344,ASEPTIC NECROSIS TALUS,ASEPTIC NECROSIS TALUS,0,0,0,0,0,0,0,0,1
73349,ASEPT NECROSIS BONE NEC,ASEPT NECROSIS BONE NEC,0,0,0,0,0,0,0,0,1
7335,OSTEITIS CONDENSANS,OSTEITIS CONDENSANS,0,0,0,0,0,0,0,0,1
7336,TIETZE'S DISEASE,TIETZE'S DISEASE,0,0,0,0,0,0,0,0,1
7337,ALGONEURODYSTROPHY,ALGONEURODYSTROPHY,0,0,0,0,0,0,0,0,1
73381,MALUNION OF FRACTURE,MALUNION OF FRACTURE,0,0,0,0,0,0,0,0,1
73382,NONUNION OF FRACTURE,NONUNION OF FRACTURE,0,0,0,0,0,0,0,0,1
73390,BONE & CARTILAGE DIS NOS,BONE & CARTILAGE DIS NOS,0,0,0,0,0,0,0,0,1
73391,ARREST OF BONE GROWTH,ARREST OF BONE GROWTH,0,0,0,0,0,0,0,0,1
73392,CHONDROMALACIA,CHONDROMALACIA,0,0,0,0,0,0,0,0,1
73393,STRESS FX TIBIA/FIBULA,STRESS FX TIBIA/FIBULA,0,0,0,0,0,0,0,0,1
73394,STRESS FX METATARSALS,STRESS FX METATARSALS,0,0,0,0,0,0,0,0,1
73395,STRESS FRACTURE BONE NEC,STRESS FRACTURE BONE NEC,0,0,0,0,0,0,0,0,1
73399,BONE & CARTILAGE DIS NEC,BONE & CARTILAGE DIS NEC,0.1111111111,0,0.6666666667,0.2222222222,0,0,0,0,0
734,FLAT FOOT,FLAT FOOT,0,0,0,0,0,0,0,0,1
7350,HALLUX VALGUS,HALLUX VALGUS,0,0,0,0,0,0,0,0,1
7351,HALLUX VARUS,HALLUX VARUS,0,0,0,0,0,0,0,0,1
7352,HALLUX RIGIDUS,HALLUX RIGIDUS,0,0,0,0,0,0,0,0,1
7353,HALLUX MALLEUS,HALLUX MALLEUS,0,0,0,0,0,0,0,0,1
7354,OTHER HAMMER TOE,OTHER HAMMER TOE,0,0,0,0,0,0,0,0,1
7355,CLAW TOE,CLAW TOE,0,0,0,0,0,0,0,0,1
7358,ACQ DEFORMITY OF TOE NEC,ACQ DEFORMITY OF TOE NEC,0,0,0,0,0,0,0,0,1
7359,ACQ DEFORMITY OF TOE NOS,ACQ DEFORMITY OF TOE NOS,0,0,0,0,0,0,0,0,1
73600,FOREARM DEFORMITY NOS,FOREARM DEFORMITY NOS,0,0,0,0,0,0,0,0,1
73601,CUBITUS VALGUS,CUBITUS VALGUS,0,0,0,0,0,0,0,0,1
73602,CUBITUS VARUS,CUBITUS VARUS,0,0,0,0,0,0,0,0,1
73603,VALGUS DEFORMITY WRIST,VALGUS DEFORMITY WRIST,0,0,0,0,0,0,0,0,1
73604,VARUS DEFORMITY WRIST,VARUS DEFORMITY WRIST,0,0,0,0,0,0,0,0,1
73605,WRIST DROP,WRIST DROP,0,0,0,0,0,0,0,0,1
73606,CLAW HAND,CLAW HAND,0,0,0,0,0,0,0,0,1
73607,"CLUB HAND, ACQUIRED","CLUB HAND, ACQUIRED",0,0,0,0,0,0,0,0,1
73609,FOREARM DEFORMITY NEC,FOREARM DEFORMITY NEC,0,0,0,0,0,0,0,0,1
7361,MALLET FINGER,MALLET FINGER,0,0,0,0,0,0,0,0,1
73620,ACQ FINGER DEFORMITY NOS,ACQ FINGER DEFORMITY NOS,0,0,0,0,0,0,0,0,1
73621,BOUTONNIERE DEFORMITY,BOUTONNIERE DEFORMITY,0,0,0,0,0,0,0,0,1
73622,SWAN-NECK DEFORMITY,SWAN-NECK DEFORMITY,0,0,0,0,0,0,0,0,1
73629,ACQ FINGER DEFORMITY NEC,ACQ FINGER DEFORMITY NEC,0,0,0,0,0,0,0,0,1
73630,ACQ HIP DEFORMITY NOS,ACQ HIP DEFORMITY NOS,0,0,0,0,0,0,0,0,1
73631,COXA VALGA,COXA VALGA,0,0,0,0,0,0,0,0,1
73632,COXA VARA,COXA VARA,0,0,0,0,0,0,0,0,1
73639,ACQ HIP DEFORMITY NEC,ACQ HIP DEFORMITY NEC,0,0,0,0,0,0,0,0,1
73641,GENU VALGUM,GENU VALGUM,0,0,0,0,0,0,0,0,1
73642,GENU VARUM,GENU VARUM,0,0,0,0,0,0,0,0,1
7365,GENU RECURVATUM,GENU RECURVATUM,0,0,0,0,0,0,0,0,1
7366,ACQ KNEE DEFORMITY NEC,ACQ KNEE DEFORMITY NEC,0,0,0,0,0,0,0,0,1
73670,ACQ ANKLE-FOOT DEF NOS,ACQ ANKLE-FOOT DEF NOS,0,0,0,0,0,0,0,0,1
73671,ACQ EQUINOVARUS,ACQ EQUINOVARUS,0,0,0,0,0,0,0,0,1
73672,ACQ EQUINUS DEFORMITY,ACQ EQUINUS DEFORMITY,0,0,0,0,0,0,0,0,1
73673,CAVUS DEFORMITY OF FOOT,CAVUS DEFORMITY OF FOOT,0,0,0,0,0,0,0,0,1
73674,"CLAW FOOT, ACQUIRED","CLAW FOOT, ACQUIRED",0,0,0,0,0,0,0,0,1
73675,ACQ CAVOVARUS DEFORMITY,ACQ CAVOVARUS DEFORMITY,0,0,0,0,0,0,0,0,1
73676,CALCANEUS DEFORMITY NEC,CALCANEUS DEFORMITY NEC,0,0,0,0,0,0,0,0,1
73679,ACQ ANKLE-FOOT DEF NEC,ACQ ANKLE-FOOT DEF NEC,0,0,0,0,0,0,0,0,1
73681,UNEQUAL LEG LENGTH,UNEQUAL LEG LENGTH,0,0,0,0,0,0,0,0,1
73689,OTH ACQ LIMB DEFORMITY,OTH ACQ LIMB DEFORMITY,0,0,0,0,0,0,0,0,1
7369,ACQ LIMB DEFORMITY NOS,ACQ LIMB DEFORMITY NOS,0,0,0,0,0,0,0,0,1
7370,ADOLES POSTURAL KYPHOSIS,ADOLES POSTURAL KYPHOSIS,0,0,0,0,0,0,0,0,1
73710,KYPHOSIS NOS,KYPHOSIS NOS,0,0,0,0,0,0,0,0,1
73711,RADIATION KYPHOSIS,RADIATION KYPHOSIS,0,0,0,0,0,0,0,0,1
73712,POSTLAMINECTOMY KYPHOSIS,POSTLAMINECTOMY KYPHOSIS,0,0,0,0,0,0,0,0,1
73719,KYPHOSIS NEC,KYPHOSIS NEC,0,0,0,0,0,0,0,0,1
73720,LORDOSIS NOS,LORDOSIS NOS,0,0,0,0,0,0,0,0,1
73721,POSTLAMINECTOMY LORDOSIS,POSTLAMINECTOMY LORDOSIS,0,0,0,0,0,0,0,0,1
73722,OTH POSTSURGERY LORDOSIS,OTH POSTSURGERY LORDOSIS,0,0,0,0,0,0,0,0,1
73729,LORDOSIS NEC,LORDOSIS NEC,0,0,0,0,0,0,0,0,1
73730,IDIOPATHIC SCOLIOSIS,IDIOPATHIC SCOLIOSIS,0,0,0,0,0,0,0,0,1
73731,RESOLV IDIOPATH SCOLIOS,RESOLV IDIOPATH SCOLIOS,0,0,0,0,0,0,0,0,1
73732,PROGR IDIOPATH SCOLIOSIS,PROGR IDIOPATH SCOLIOSIS,0,0,0,0,0,0,0,0,1
73733,RADIATION SCOLIOSIS,RADIATION SCOLIOSIS,0,0,0,0,0,0,0,0,1
73734,THORACOGENIC SCOLIOSIS,THORACOGENIC SCOLIOSIS,0,0,0,0,0,0,0,0,1
73739,SCOLIOSIS NEC,SCOLIOSIS NEC,0,0,0,0,0,0,0,0,1
73740,SPIN CURV NOS IN OTH DIS,SPIN CURV NOS IN OTH DIS,0,0,0,0,0,0,0,0,1
73741,KYPHOSIS IN OTH DIS,KYPHOSIS IN OTH DIS,0,0,0,0,0,0,0,0,1
73742,LORDOSIS IN OTH DIS,LORDOSIS IN OTH DIS,0,0,0,0,0,0,0,0,1
73743,SCOLIOSIS IN OTH DIS,SCOLIOSIS IN OTH DIS,0,0,0,0,0,0,0,0,1
7378,CURVATURE OF SPINE NEC,CURVATURE OF SPINE NEC,0,0,0,0,0,0,0,0,1
7379,CURVATURE OF SPINE NOS,CURVATURE OF SPINE NOS,0,0,0,0,0,0,0,0,1
7380,ACQ NOSE DEFORMITY,ACQ NOSE DEFORMITY,0,0,0,0,0,0,0,0,1
73810,UNSPF ACQ DEFORMITY HEAD,UNSPF ACQ DEFORMITY HEAD,0,0,0,0,0,0,0,0,1
73811,ZYGOMATIC HYPERPLASIA,ZYGOMATIC HYPERPLASIA,0,0,0,0,0,0,0,0,1
73812,ZYGOMATIC HYPOPLASIA,ZYGOMATIC HYPOPLASIA,0,0,0,0,0,0,0,0,1
73819,OTH SPCF DEFORMITY HEAD,OTH SPCF DEFORMITY HEAD,0,0,0,0,0,0,0,0,1
7382,ACQ NECK DEFORMITY,ACQ NECK DEFORMITY,0,0,0,0,0,0,0,0,1
7383,ACQ CHEST DEFORMITY,ACQ CHEST DEFORMITY,0,0,0,0,0,0,0,0,1
7384,ACQ SPONDYLOLISTHESIS,ACQ SPONDYLOLISTHESIS,0,0,0,0,0,0,0,0,1
7385,OTHER ACQ BACK DEFORMITY,OTHER ACQ BACK DEFORMITY,0,0,0,0,0,0,0,0,1
7386,ACQ PELVIC DEFORMITY,ACQ PELVIC DEFORMITY,0,0,0,0,0,0,0,0,1
7387,CAULIFLOWER EAR,CAULIFLOWER EAR,0,0,0,0,0,0,0,0,1
7388,ACQ DEFORMITY NEC,ACQ DEFORMITY NEC,0,0,0,0,0,0,0,0,1
7389,ACQ DEFORMITY NOS,ACQ DEFORMITY NOS,0,0,0,0,0,0,0,0,1
7390,SOMAT DYS HEAD REGION,SOMAT DYS HEAD REGION,0,0,0,0,0,0,0,0,1
7391,SOMAT DYSFUNC CERVIC REG,SOMAT DYSFUNC CERVIC REG,0,0,0,0,0,0,0,0,1
7392,SOMAT DYSFUNC THORAC REG,SOMAT DYSFUNC THORAC REG,0,0,0,0,0,0,0,0,1
7393,SOMAT DYSFUNC LUMBAR REG,SOMAT DYSFUNC LUMBAR REG,0,0,0,0,0,0,0,0,1
7394,SOMAT DYSFUNC SACRAL REG,SOMAT DYSFUNC SACRAL REG,0,0,0,0,0,0,0,0,1
7395,SOMAT DYSFUNC PELVIC REG,SOMAT DYSFUNC PELVIC REG,0,0,0,0,0,0,0,0,1
7396,SOMAT DYSFUNC LOWER EXTR,SOMAT DYSFUNC LOWER EXTR,0,0,0,0,0,0,0,0,1
7397,SOMAT DYSFUNC UPPER EXTR,SOMAT DYSFUNC UPPER EXTR,0,0,0,0,0,0,0,0,1
7398,SOMAT DYSFUNC RIB CAGE,SOMAT DYSFUNC RIB CAGE,0,0,0,0,0,0,0,0,1
7399,SOMATIC DYSFUNCTION NEC,SOMATIC DYSFUNCTION NEC,0,0,0,0,0,0,0,0,1
7400,ANENCEPHALUS,ANENCEPHALUS,0,0,0,0,0,0,0,0,1
7401,CRANIORACHISCHISIS,CRANIORACHISCHISIS,0,0,0,0,0,0,0,0,1
7402,INIENCEPHALY,INIENCEPHALY,0,0,0,0,0,0,0,0,1
74100,SPIN BIF W HYDROCEPH NOS,SPIN BIF W HYDROCEPH NOS,0,0,0,0,0,0,0,0,1
74101,SPIN BIF W HYDRCEPH-CERV,SPIN BIF W HYDRCEPH-CERV,0,0,0,0,0,0,0,0,1
74102,SPIN BIF W HYDRCEPH-DORS,SPIN BIF W HYDRCEPH-DORS,0,0,0,0,0,0,0,0,1
74103,SPIN BIF W HYDRCEPH-LUMB,SPIN BIF W HYDRCEPH-LUMB,0,0,0,0,0,0,0,0,1
74190,SPINA BIFIDA,SPINA BIFIDA,0,0,0,0,0,0,0,0,1
74191,SPINA BIFIDA-CERV,SPINA BIFIDA-CERV,0,0,0,0,0,0,0,0,1
74192,SPINA BIFIDA-DORSAL,SPINA BIFIDA-DORSAL,0,0,0,0,0,0,0,0,1
74193,SPINA BIFIDA-LUMBAR,SPINA BIFIDA-LUMBAR,0,0,0,0,0,0,0,0,1
7420,ENCEPHALOCELE,ENCEPHALOCELE,0,0,0,0,0,0,0,0,1
7421,MICROCEPHALUS,MICROCEPHALUS,0,0,0,0,0,0,0,0,1
7422,"REDUCTION DEFORM, BRAIN","REDUCTION DEFORM, BRAIN",0,0,0,0,0,0,0,0,1
7423,CONGENITAL HYDROCEPHALUS,CONGENITAL HYDROCEPHALUS,0,0,0,0,0,0,0,0,1
7424,BRAIN ANOMALY NEC,BRAIN ANOMALY NEC,0,0,0,0,0,0,0,0,1
74251,DIASTEMATOMYELIA,DIASTEMATOMYELIA,0,0,0,0,0,0,0,0,1
74253,HYDROMYELIA,HYDROMYELIA,0,0,0,0,0,0,0,0,1
74259,SPINAL CORD ANOMALY NEC,SPINAL CORD ANOMALY NEC,0,0,0,0,0,0,0,0,1
7428,NERVOUS SYSTEM ANOM NEC,NERVOUS SYSTEM ANOM NEC,0,0,0,0,0,0,0,0,1
7429,NERVOUS SYSTEM ANOM NOS,NERVOUS SYSTEM ANOM NOS,0,0,0,0,0,0,0,0,1
74300,CLINIC ANOPHTHALMOS NOS,CLINIC ANOPHTHALMOS NOS,0,0,0,0,0,0,0,0,1
74303,CONGEN CYSTIC EYEBALL,CONGEN CYSTIC EYEBALL,0,0,0,0,0,0,0,0,1
74306,CRYPTOPHTHALMOS,CRYPTOPHTHALMOS,0,0,0,0,0,0,0,0,1
74310,MICROPHTHALMOS NOS,MICROPHTHALMOS NOS,0,0,0,0,0,0,0,0,1
74311,SIMPLE MICROPHTHALMOS,SIMPLE MICROPHTHALMOS,0,0,0,0,0,0,0,0,1
74312,MICROPHTH W OTH EYE ANOM,MICROPHTH W OTH EYE ANOM,0,0,0,0,0,0,0,0,1
74320,BUPHTHALMOS NOS,BUPHTHALMOS NOS,0,0,0,0,0,0,0,0,1
74321,SIMPLE BUPHTHALMOS,SIMPLE BUPHTHALMOS,0,0,0,0,0,0,0,0,1
74322,BUPHTHAL W OTH EYE ANOM,BUPHTHAL W OTH EYE ANOM,0,0,0,0,0,0,0,0,1
74330,CONGENITAL CATARACT NOS,CONGENITAL CATARACT NOS,0,0,0,0,0,0,0,0,1
74331,CAPSULAR CATARACT,CAPSULAR CATARACT,0,0,0,0,0,0,0,0,1
74332,CORTICAL/ZONULAR CATARAC,CORTICAL/ZONULAR CATARAC,0,0,0,0,0,0,0,0,1
74333,NUCLEAR CATARACT,NUCLEAR CATARACT,0,0,0,0,0,0,0,0,1
74334,CONG TOT/SUBTOT CATARACT,CONG TOT/SUBTOT CATARACT,0,0,0,0,0,0,0,0,1
74335,CONGENITAL APHAKIA,CONGENITAL APHAKIA,0,0,0,0,0,0,0,0,1
74336,ANOMALIES OF LENS SHAPE,ANOMALIES OF LENS SHAPE,0,0,0,0,0,0,0,0,1
74337,CONGENITAL ECTOPIC LENS,CONGENITAL ECTOPIC LENS,0,0,0,0,0,0,0,0,1
74339,CONG CATAR/LENS ANOM NEC,CONG CATAR/LENS ANOM NEC,0,0,0,0,0,0,0,0,1
74341,ANOM CORNEAL SIZE/SHAPE,ANOM CORNEAL SIZE/SHAPE,0,0,0,0,0,0,0,0,1
74342,CONG CORNEA OPAC AFF VIS,CONG CORNEA OPAC AFF VIS,0,0,0,0,0,0,0,0,1
74343,CONG CORNEAL OPACIT NEC,CONG CORNEAL OPACIT NEC,0,0,0,0,0,0,0,0,1
74344,ANOM ANTER CHAMBER-EYE,ANOM ANTER CHAMBER-EYE,0,0,0,0,0,0,0,0,1
74345,ANIRIDIA,ANIRIDIA,0,0,0,0,0,0,0,0,1
74346,ANOM IRIS & CIL BODY NEC,ANOM IRIS & CIL BODY NEC,0,0,0,0,0,0,0,0,1
74347,ANOMALIES OF SCLERA,ANOMALIES OF SCLERA,0,0,0,0,0,0,0,0,1
74348,MULT ANOM ANTER SEG-EYE,MULT ANOM ANTER SEG-EYE,0,0,0,0,0,0,0,0,1
74349,ANOM ANTER SEG NEC-EYE,ANOM ANTER SEG NEC-EYE,0,0,0,0,0,0,0,0,1
74351,VITREOUS ANOMALIES,VITREOUS ANOMALIES,0,0,0,0,0,0,0,0,1
74352,FUNDUS COLOBOMA,FUNDUS COLOBOMA,0,0,0,0,0,0,0,0,1
74353,CONG CHORIORETINAL DEGEN,CONG CHORIORETINAL DEGEN,0,0,0,0,0,0,0,0,1
74354,CONG FOLD/CYST POST EYE,CONG FOLD/CYST POST EYE,0,0,0,0,0,0,0,0,1
74355,CONG MACULAR CHANGE-EYE,CONG MACULAR CHANGE-EYE,0,0,0,0,0,0,0,0,1
74356,CONG RETINAL CHANGES NEC,CONG RETINAL CHANGES NEC,0,0,0,0,0,0,0,0,1
74357,OPTIC DISC ANOMALIES,OPTIC DISC ANOMALIES,0,0,0,0,0,0,0,0,1
74358,VASCULAR ANOM POST EYE,VASCULAR ANOM POST EYE,0,0,0,0,0,0,0,0,1
74359,POST SEGMNT ANOM NEC-EYE,POST SEGMNT ANOM NEC-EYE,0,0,0,0,0,0,0,0,1
74361,CONGENITAL PTOSIS,CONGENITAL PTOSIS,0,0,0,0,0,0,0,0,1
74362,CONGENITAL EYELID DEFORM,CONGENITAL EYELID DEFORM,0,0,0,0,0,0,0,0,1
74363,SPEC ANOM OF EYELID NEC,SPEC ANOM OF EYELID NEC,0,0,0,0,0,0,0,0,1
74364,SPEC LACRIMAL GLAND ANOM,SPEC LACRIMAL GLAND ANOM,0,0,0,0,0,0,0,0,1
74365,SPEC LACRIMAL PASS ANOM,SPEC LACRIMAL PASS ANOM,0,0,0,0,0,0,0,0,1
74366,SPEC ANOMALY OF ORBIT,SPEC ANOMALY OF ORBIT,0,0,0,0,0,0,0,0,1
74369,ANOM EYELID/LACR/ORB NEC,ANOM EYELID/LACR/ORB NEC,0,0,0,0,0,0,0,0,1
7438,EYE ANOMALIES NEC,EYE ANOMALIES NEC,0,0,0,0,0,0,0,0,1
7439,EYE ANOMALY NOS,EYE ANOMALY NOS,0,0,0,0,0,0,0,0,1
74400,EAR ANOM NOS/IMPAIR HEAR,EAR ANOM NOS/IMPAIR HEAR,0,0,0,0,0,0,0,0,1
74401,CONG ABSENCE EXT EAR,CONG ABSENCE EXT EAR,0,0,0,0,0,0,0,0,1
74402,EX EAR ANM NEC-IMPR HEAR,EX EAR ANM NEC-IMPR HEAR,0,0,0,0,0,0,0,0,1
74403,MIDDLE EAR ANOMALY NEC,MIDDLE EAR ANOMALY NEC,0,0,0,0,0,0,0,0,1
74404,ANOMALIES EAR OSSICLES,ANOMALIES EAR OSSICLES,0,0,0,0,0,0,0,0,1
74405,ANOMALIES OF INNER EAR,ANOMALIES OF INNER EAR,0,0,0,0,0,0,0,0,1
74409,EAR ANOM NEC/IMPAIR HEAR,EAR ANOM NEC/IMPAIR HEAR,0,0,0,0,0,0,0,0,1
7441,ACCESSORY AURICLE,ACCESSORY AURICLE,0,0,0,0,0,0,0,0,1
74421,CONG ABSENCE OF EAR LOBE,CONG ABSENCE OF EAR LOBE,0,0,0,0,0,0,0,0,1
74422,MACROTIA,MACROTIA,0,0,0,0,0,0,0,0,1
74423,MICROTIA,MICROTIA,0,0,0,0,0,0,0,0,1
74424,EUSTACHIAN TUBE ANOM NEC,EUSTACHIAN TUBE ANOM NEC,0,0,0,0,0,0,0,0,1
74429,EAR ANOMALIES NEC,EAR ANOMALIES NEC,0,0,0,0,0,0,0,0,1
7443,EAR ANOMALY NOS,EAR ANOMALY NOS,0,0,0,0,0,0,0,0,1
74441,BRANCH CLEFT SINUS/FISTU,BRANCH CLEFT SINUS/FISTU,0,0,0,0,0,0,0,0,1
74442,BRANCHIAL CLEFT CYST,BRANCHIAL CLEFT CYST,0,0,0,0,0,0,0,0,1
74443,CERVICAL AURICLE,CERVICAL AURICLE,0,0,0,0,0,0,0,0,1
74446,PREAURICULAR SINUS/FISTU,PREAURICULAR SINUS/FISTU,0,0,0,0,0,0,0,0,1
74447,PREAURICULAR CYST,PREAURICULAR CYST,0,0,0,0,0,0,0,0,1
74449,BRANCHIAL CLEFT ANOM NEC,BRANCHIAL CLEFT ANOM NEC,0,0,0,0,0,0,0,0,1
7445,WEBBING OF NECK,WEBBING OF NECK,0,0,0,0,0,0,0,0,1
74481,MACROCHEILIA,MACROCHEILIA,0,0,0,0,0,0,0,0,1
74482,MICROCHEILIA,MICROCHEILIA,0,0,0,0,0,0,0,0,1
74483,MACROSTOMIA,MACROSTOMIA,0,0,0,0,0,0,0,0,1
74484,MICROSTOMIA,MICROSTOMIA,0,0,0,0,0,0,0,0,1
74489,CONG FACE/NECK ANOM NEC,CONG FACE/NECK ANOM NEC,0,0,0,0,0,0,0,0,1
7449,CONG FACE/NECK ANOM NOS,CONG FACE/NECK ANOM NOS,0,0,0,0,0,0,0,0,1
7450,COMMON TRUNCUS,COMMON TRUNCUS,0,0,0,0,0,0,0,0,1
74510,COMPL TRANSPOS GREAT VES,COMPL TRANSPOS GREAT VES,0,0,0,0,0,0,0,0,1
74511,DOUBLE OUTLET RT VENTRIC,DOUBLE OUTLET RT VENTRIC,0,0,0,0,0,0,0,0,1
74512,CORRECT TRANSPOS GRT VES,CORRECT TRANSPOS GRT VES,0,0,0,0,0,0,0,0,1
74519,TRANSPOS GREAT VESS NEC,TRANSPOS GREAT VESS NEC,0,0,0,0,0,0,0,0,1
7452,TETRALOGY OF FALLOT,TETRALOGY OF FALLOT,0,0,0,0,0,0,0,0,1
7453,COMMON VENTRICLE,COMMON VENTRICLE,0,0,0,0,0,0,0,0,1
7454,VENTRICULAR SEPT DEFECT,VENTRICULAR SEPT DEFECT,0,0,0,0,0,0,0,0,1
7455,SECUNDUM ATRIAL SEPT DEF,SECUNDUM ATRIAL SEPT DEF,0,0,0,0,0,0,0,0,1
74560,ENDOCARD CUSHION DEF NOS,ENDOCARD CUSHION DEF NOS,0,0,0,0,0,0,0,0,1
74561,OSTIUM PRIMUM DEFECT,OSTIUM PRIMUM DEFECT,0,0,0,0,0,0,0,0,1
74569,ENDOCARD CUSHION DEF NEC,ENDOCARD CUSHION DEF NEC,0,0,0,0,0,0,0,0,1
7457,COR BILOCULARE,COR BILOCULARE,0,0,0,0,0,0,0,0,1
7458,SEPTAL CLOSURE ANOM NEC,SEPTAL CLOSURE ANOM NEC,0,0,0,0,0,0,0,0,1
7459,SEPTAL CLOSURE ANOM NOS,SEPTAL CLOSURE ANOM NOS,0,0,0,0,0,0,0,0,1
74600,PULMONARY VALVE ANOM NOS,PULMONARY VALVE ANOM NOS,0,0,0,0,0,0,0,0,1
74601,CONG PULMON VALV ATRESIA,CONG PULMON VALV ATRESIA,0,0,0,0,0,0,0,0,1
74602,CONG PULMON VALVE STENOS,CONG PULMON VALVE STENOS,0,0,0,0,0,0,0,0,1
74609,PULMONARY VALVE ANOM NEC,PULMONARY VALVE ANOM NEC,0,0,0,0,0,0,0,0,1
7461,CONG TRICUSP ATRES/STEN,CONG TRICUSP ATRES/STEN,0,0,0,0,0,0,0,0,1
7462,EBSTEIN'S ANOMALY,EBSTEIN'S ANOMALY,0,0,0,0,0,0,0,0,1
7463,CONG AORTA VALV STENOSIS,CONG AORTA VALV STENOSIS,0,0,0,0,0,0,0,0,1
7464,CONG AORTA VALV INSUFFIC,CONG AORTA VALV INSUFFIC,0,0,0,0,0,0,0,0,1
7465,CONGEN MITRAL STENOSIS,CONGEN MITRAL STENOSIS,0,0,0,0,0,0,0,0,1
7466,CONG MITRAL INSUFFICIENC,CONG MITRAL INSUFFICIENC,0,0,0,0,0,0,0,0,1
7467,HYPOPLAS LEFT HEART SYND,HYPOPLAS LEFT HEART SYND,0,0,0,0,0,0,0,0,1
74681,CONG SUBAORTIC STENOSIS,CONG SUBAORTIC STENOSIS,0,0,0,0,0,0,0,0,1
74682,COR TRIATRIATUM,COR TRIATRIATUM,0,0,0,0,0,0,0,0,1
74683,INFUNDIB PULMON STENOSIS,INFUNDIB PULMON STENOSIS,0,0,0,0,0,0,0,0,1
74684,OBSTRUCT HEART ANOM NEC,OBSTRUCT HEART ANOM NEC,0,0,0,0,0,0,0,0,1
74685,CORONARY ARTERY ANOMALY,CORONARY ARTERY ANOMALY,0,0,0,0,0,0,0,0,1
74686,CONGENITAL HEART BLOCK,CONGENITAL HEART BLOCK,0,0,0,0,0,0,0,0,1
74687,MALPOSITION OF HEART,MALPOSITION OF HEART,0,0,0,0,0,0,0,0,1
74689,CONG HEART ANOMALY NEC,CONG HEART ANOMALY NEC,0,0,0,0,0,0,0,0,1
7469,CONG HEART ANOMALY NOS,CONG HEART ANOMALY NOS,0,0,0,0,0,0,0,0,1
7470,PATENT DUCTUS ARTERIOSUS,PATENT DUCTUS ARTERIOSUS,0,0,0,0,0,0,0,0,1
74710,COARCTATION OF AORTA,COARCTATION OF AORTA,0,0,0,0,0,0,0,0,1
74711,INTERRUPT OF AORTIC ARCH,INTERRUPT OF AORTIC ARCH,0,0,0,0,0,0,0,0,1
74720,CONG ANOM OF AORTA NOS,CONG ANOM OF AORTA NOS,0,0,0,0,0,0,0,0,1
74721,ANOMALIES OF AORTIC ARCH,ANOMALIES OF AORTIC ARCH,0,0,0,0,0,0,0,0,1
74722,AORTIC ATRESIA/STENOSIS,AORTIC ATRESIA/STENOSIS,0,0,0,0,0,0,0,0,1
74729,CONG ANOM OF AORTA NEC,CONG ANOM OF AORTA NEC,0,0,0,0,0,0,0,0,1
7473,PULMONARY ARTERY ANOM,PULMONARY ARTERY ANOM,0,0,0,0,0,0,0,0,1
74740,GREAT VEIN ANOMALY NOS,GREAT VEIN ANOMALY NOS,0,0,0,0,0,0,0,0,1
74741,TOT ANOM PULM VEN CONNEC,TOT ANOM PULM VEN CONNEC,0,0,0,0,0,0,0,0,1
