dx,dxname,dxshort,edcnnpa,edcnpa,epct,noner,alcohol,drug,injury,psych,unc
7963,Nonspecific low blood pressure reading,Low blood press reading,0,0,0,0,0,0,0,0,1
7964,Other abnormal clinical findings,Abn clinical finding NEC,0,0,1,0,0,0,0,0,0
7965,Abnormal finding on antenatal screening,Abn find antenatl screen,0,0,0,0,0,0,0,0,1
7966,Abnormal findings on neonatal screening,Abnorm neonate screening,0,0,0,0,0,0,0,0,1
79670,Abnormal glandular Papanicolaou smear of anus,Abn gland pap smear anus,0,0,0,0,0,0,0,0,1
79671,Papanicolaou smear of anus with atypical squamous cells of undetermined significance (ASC-US),Pap smear anus w ASC-US,0,0,0,0,0,0,0,0,1
79672,Papanicolaou smear of anus with atypical squamous cells cannot exclude high grade squamous intraepithelial lesion (ASC-H),Pap smear anus w ASC-H,0,0,0,0,0,0,0,0,1
79673,Papanicolaou smear of anus with low grade squamous intraepithelial lesion (LGSIL),Pap smear anus w LGSIL,0,0,0,0,0,0,0,0,1
79674,Papanicolaou smear of anus with high grade squamous intraepithelial lesion (HGSIL),Pap smear anus w HGSIL,0,0,0,0,0,0,0,0,1
79675,Anal high risk human papillomavirus (HPV) DNA test positive,Anal hi risk HPV-DNA pos,0,0,0,0,0,0,0,0,1
79676,Papanicolaou smear of anus with cytologic evidence of malignancy,Pap smr anus-cytol malig,0,0,0,0,0,0,0,0,1
79677,Satisfactory anal smear but lacking transformation zone,Sat anal smr-no trnsfrm,0,0,0,0,0,0,0,0,1
79678,Unsatisfactory anal cytology smear,Anal cytolgy smr unsatis,0,0,0,0,0,0,0,0,1
79679,Other abnormal Papanicolaou smear of anus and anal HPV,Oth abn Pap smr anus/HPV,0,0,0,0,0,0,0,0,1
7969,Other nonspecific abnormal findings,Abnormal findings NEC,0,0,0,0,0,0,0,0,1
797,Senility without mention of psychosis,Senility w/o psychosis,0,0,0,0,0,0,0,0,1
7980,Sudden infant death syndrome,Sudden infant death synd,0,0,0,0,0,0,0,0,1
7981,Instantaneous death,Instantaneous death,0,0,0,0,0,0,0,0,1
7982,"Death occurring in less than 24 hours from onset of symptoms, not otherwise explained",Death within 24 hr sympt,0,0,0,0,0,0,0,0,1
7989,Unattended death,Unattended death,0,0,0,0,0,0,0,0,1
79901,Asphyxia,Asphyxia,0,0,0,0,0,0,0,0,1
79902,Hypoxemia,Hypoxemia,0,0,0,0,0,0,0,0,1
7991,Respiratory arrest,Respiratory arrest,0,0,0,0,0,0,0,0,1
79921,Nervousness,Nervousness,0,0,0,0,0,0,0,0,1
79922,Irritability,Irritability,0,0,0,0,0,0,0,0,1
79923,Impulsiveness,Impulsiveness,0,0,0,0,0,0,0,0,1
79924,Emotional lability,Emotional lability,0,0,0,0,0,0,0,0,1
79925,Demoralization and apathy,Demoralization & apathy,0,0,0,0,0,0,0,0,1
79929,Other signs and symptoms involving emotional state,Emotional state sym NEC,0,0,0,0,0,0,0,0,1
7993,"Debility, unspecified",Debility NOS,0,0,0,0,0,0,0,0,1
7994,Cachexia,Cachexia,0,0,0,0,0,0,0,0,1
79951,Attention or concentration deficit,Attn/concentrate deficit,0,0,0,0,0,0,0,1,0
79952,Cognitive communication deficit,Cog communicate deficit,0,0,0,0,0,0,0,1,0
79953,Visuospatial deficit,Visuospatial deficit,0,0,0,0,0,0,0,0,1
79954,Psychomotor deficit,Psychomotor deficit,0,0,0,0,0,0,0,1,0
79955,Frontal lobe and executive function deficit,Frontal lobe deficit,0,0,0,0,0,0,0,1,0
79959,Other signs and symptoms involving cognition,Cognition sign/sympt NEC,0,0,0,0,0,0,0,0.6666666666666665,0.33333333333333326
79981,Decreased libido,Decreased libido,0,0,0,0,0,0,0,0,1
79982,Apparent life threatening event in infant,Appar life threat-infant,0,0,0,0,0,0,0,0,1
79989,Other ill-defined conditions,Ill-define condition NEC,0,0,0,0,0,0,0,0,1
7999,Other unknown and unspecified cause of morbidity and mortality,Unkn cause morb/mort NEC,0.5,0,0.5,0,0,0,0,0,0
80000,"Closed fracture of vault of skull without mention of intracranial injury, unspecified state of consciousness",Closed skull vault fx,0,0,0,0,0,0,1,0,0
80001,"Closed fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",Cl skull vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80002,"Closed fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",Cl skull vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80003,"Closed fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",Cl skull vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80004,"Closed fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl vlt fx-proln coma,0,0,0,0,0,0,1,0,0
80005,"Closed fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skul vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80006,"Closed fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",Cl skull vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80009,"Closed fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",Cl skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80010,"Closed fracture of vault of skull with cerebral laceration and contusion, unspecified state of consciousness",Cl skl vlt fx/cerebr lac,0,0,0,0,0,0,1,0,0
80011,"Closed fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness",Cl skull vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80012,"Closed fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",Cl skull vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80013,"Closed fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",Cl skull vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80014,"Closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl vlt fx-proln coma,0,0,0,0,0,0,1,0,0
80015,"Closed fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skul vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80016,"Closed fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",Cl skull vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80019,"Closed fracture of vault of skull with cerebral laceration and contusion, with concussion, unspecified",Cl skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80020,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness",Cl skl vlt fx/mening hem,0,0,0,0,0,0,1,0,0
80021,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",Cl skull vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80022,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",Cl skull vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80023,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",Cl skull vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80024,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl vlt fx-proln coma,0,0,0,0,0,0,1,0,0
80025,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skul vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80026,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",Cl skull vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80029,"Closed fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",Cl skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80030,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness",Cl skull vlt fx/hem NEC,0,0,0,0,0,0,1,0,0
80031,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness",Cl skull vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80032,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",Cl skull vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80033,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",Cl skull vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80034,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl vlt fx-proln coma,0,0,0,0,0,0,1,0,0
80035,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skul vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80036,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",Cl skull vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80039,"Closed fracture of vault of skull with other and unspecified intracranial hemorrhage, with concussion, unspecified",Cl skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80040,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, unspecified state of consciousness",Cl skl vlt fx/br inj NEC,0,0,0,0,0,0,1,0,0
80041,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with no loss of consciousness",Cl skull vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80042,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",Cl skull vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80043,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",Cl skull vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80044,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl vlt fx-proln coma,0,0,0,0,0,0,1,0,0
80045,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skul vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80046,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",Cl skull vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80049,"Closed fracture of vault of skull with intracranial injury of other and unspecified nature, with concussion, unspecified",Cl skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80050,"Open fracture of vault of skull without mention of intracranial injury, unspecified state of consciousness",Opn skull vault fracture,0,0,0,0,0,0,1,0,0
80051,"Open fracture of vault of skull without mention of intracranial injury, with no loss of consciousness",Opn skul vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80052,"Open fracture of vault of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",Opn skul vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80053,"Open fracture of vault of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",Opn skul vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80054,"Open fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Opn skl vlt fx-proln com,0,0,0,0,0,0,1,0,0
80055,"Open fracture of vault of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Opn skl vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80056,"Open fracture of vault of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",Opn skul vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80059,"Open fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",Op skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80060,"Open fracture of vault of skull with cerebral laceration and contusion, unspecified state of consciousness",Opn skl vlt fx/cereb lac,0,0,0,0,0,0,1,0,0
80061,"Open fracture of vault of skull with cerebral laceration and contusion, with no loss of consciousness",Opn skul vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80062,"Open fracture of vault of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",Opn skul vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80063,"Open fracture of vault of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",Opn skul vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80064,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Opn skl vlt fx-proln com,0,0,0,0,0,0,1,0,0
80065,"Open fracture of vault of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Opn skl vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80066,"Open fracture of vault of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",Opn skul vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80069,"Open fracture of vault of skull with cerebral laceration and contusion, with concussion, unspecified",Op skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80070,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness",Opn skl vlt fx/menin hem,0,0,0,0,0,0,1,0,0
80071,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",Opn skul vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80072,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",Opn skul vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80073,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",Opn skul vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80074,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Opn skl vlt fx-proln com,0,0,0,0,0,0,1,0,0
80075,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Opn skl vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80076,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",Opn skul vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80079,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",Op skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80080,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness",Opn skull vlt fx/hem NEC,0,0,0,0,0,0,1,0,0
80081,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness",Opn skul vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80082,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",Opn skul vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80083,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",Opn skul vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80084,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Opn skl vlt fx-proln com,0,0,0,0,0,0,1,0,0
80085,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Opn skl vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80086,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",Opn skul vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80089,"Open fracture of vault of skull with other and unspecified intracranial hemorrhage, with concussion, unspecified",Op skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80090,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, unspecified state of consciousness",Op skl vlt fx/br inj NEC,0,0,0,0,0,0,1,0,0
80091,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with no loss of consciousness",Opn skul vlt fx w/o coma,0,0,0,0,0,0,1,0,0
80092,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",Opn skul vlt fx-brf coma,0,0,0,0,0,0,1,0,0
80093,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",Opn skul vlt fx-mod coma,0,0,0,0,0,0,1,0,0
80094,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Opn skl vlt fx-proln com,0,0,0,0,0,0,1,0,0
80095,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Op skul vlt fx-deep coma,0,0,0,0,0,0,1,0,0
80096,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",Opn skul vlt fx-coma NOS,0,0,0,0,0,0,1,0,0
80099,"Open fracture of vault of skull with intracranial injury of other and unspecified nature, with concussion, unspecified",Op skl vlt fx-concus NOS,0,0,0,0,0,0,1,0,0
80100,"Closed fracture of base of skull without mention of intra cranial injury, unspecified state of consciousness",Clos skull base fracture,0,0,0,0,0,0,1,0,0
80101,"Closed fracture of base of skull without mention of intra cranial injury, with no loss of consciousness",Cl skul base fx w/o coma,0,0,0,0,0,0,1,0,0
80102,"Closed fracture of base of skull without mention of intra cranial injury, with brief [less than one hour] loss of consciousness",Cl skul base fx-brf coma,0,0,0,0,0,0,1,0,0
80103,"Closed fracture of base of skull without mention of intra cranial injury, with moderate [1-24 hours] loss of consciousness",Cl skul base fx-mod coma,0,0,0,0,0,0,1,0,0
80104,"Closed fracture of base of skull without mention of intra cranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl base fx-prol coma,0,0,0,0,0,0,1,0,0
80105,"Closed fracture of base of skull without mention of intra cranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skl base fx-deep coma,0,0,0,0,0,0,1,0,0
80106,"Closed fracture of base of skull without mention of intra cranial injury, with loss of consciousness of unspecified duration",Cl skul base fx-coma NOS,0,0,0,0,0,0,1,0,0
80109,"Closed fracture of base of skull without mention of intra cranial injury, with concussion, unspecified",Cl skull base fx-concuss,0,0,0,0,0,0,1,0,0
80110,"Closed fracture of base of skull with cerebral laceration and contusion, unspecified state of consciousness",Cl skl base fx/cereb lac,0,0,0,0,0,0,1,0,0
80111,"Closed fracture of base of skull with cerebral laceration and contusion, with no loss of consciousness",Cl skul base fx w/o coma,0,0,0,0,0,0,1,0,0
80112,"Closed fracture of base of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",Cl skul base fx-brf coma,0,0,0,0,0,0,1,0,0
80113,"Closed fracture of base of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",Cl skul base fx-mod coma,0,0,0,0,0,0,1,0,0
80114,"Closed fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl base fx-prol coma,0,0,0,0,0,0,1,0,0
80115,"Closed fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skl base fx-deep coma,0,0,0,0,0,0,1,0,0
80116,"Closed fracture of base of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",Cl skul base fx-coma NOS,0,0,0,0,0,0,1,0,0
80119,"Closed fracture of base of skull with cerebral laceration and contusion, with concussion, unspecified",Cl skull base fx-concuss,0,0,0,0,0,0,1,0,0
80120,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness",Cl skl base fx/menin hem,0,0,0,0,0,0,1,0,0
80121,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",Cl skul base fx w/o coma,0,0,0,0,0,0,1,0,0
80122,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",Cl skul base fx/brf coma,0,0,0,0,0,0,1,0,0
80123,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",Cl skul base fx-mod coma,0,0,0,0,0,0,1,0,0
80124,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl base fx-prol coma,0,0,0,0,0,0,1,0,0
80125,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skl base fx-deep coma,0,0,0,0,0,0,1,0,0
80126,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",Cl skul base fx-coma NOS,0,0,0,0,0,0,1,0,0
80129,"Closed fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified",Cl skull base fx-concuss,0,0,0,0,0,0,1,0,0
80130,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, unspecified state of consciousness",Cl skull base fx/hem NEC,0,0,0,0,0,0,1,0,0
80131,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with no loss of consciousness",Cl skul base fx w/o coma,0,0,0,0,0,0,1,0,0
80132,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with brief [less than one hour] loss of consciousness",Cl skul base fx-brf coma,0,0,0,0,0,0,1,0,0
80133,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with moderate [1-24 hours] loss of consciousness",Cl skul base fx-mod coma,0,0,0,0,0,0,1,0,0
80134,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Cl skl base fx-prol coma,0,0,0,0,0,0,1,0,0
80135,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skl base fx-deep coma,0,0,0,0,0,0,1,0,0
80136,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with loss of consciousness of unspecified duration",Cl skul base fx-coma NOS,0,0,0,0,0,0,1,0,0
80139,"Closed fracture of base of skull with other and unspecified intracranial hemorrhage, with concussion, unspecified",Cl skull base fx-concuss,0,0,0,0,0,0,1,0,0
80140,"Closed fracture of base of skull with intracranial injury of other and unspecified nature, unspecified state of consciousness",Cl sk base fx/br inj NEC,0,0,0,0,0,0,1,0,0
80141,"Closed fracture of base of skull with intracranial injury of other and unspecified nature, with no loss of consciousness",Cl skul base fx w/o coma,0,0,0,0,0,0,1,0,0
80142,"Closed fracture of base of skull with intracranial injury of other and unspecified nature, with brief [less than one hour] loss of consciousness",Cl skul base fx-brf coma,0,0,0,0,0,0,1,0,0
80143,"Closed fracture of base of skull with intracranial injury of other and unspecified nature, with moderate [1-24 hours] loss of consciousness",Cl skul base fx-mod coma,0,0,0,0,0,0,1,0,0
80144,"Closed fracture of base of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours) loss of consciousness and return to pre-existing conscious level",Cl skl base fx-prol coma,0,0,0,0,0,0,1,0,0
80145,"Closed fracture of base of skull with intracranial injury of other and unspecified nature, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Cl skl base fx-deep coma,0,0,0,0,0,0,1,0,0
80146,"Closed fracture of base of skull with intracranial injury of other and unspecified nature, with loss of consciousness of unspecified duration",Cl skul base fx-coma NOS,0,0,0,0,0,0,1,0,0
80149,"Closed fracture of base of skull with intracranial injury of other and unspecified nature, with concussion, unspecified",Cl skull base fx-concuss,0,0,0,0,0,0,1,0,0
80150,"Open fracture of base of skull without mention of intracranial injury, unspecified state of consciousness",Open skull base fracture,0,0,0,0,0,0,1,0,0
80151,"Open fracture of base of skull without mention of intracranial injury, with no loss of consciousness",Opn skl base fx w/o coma,0,0,0,0,0,0,1,0,0
80152,"Open fracture of base of skull without mention of intracranial injury, with brief [less than one hour] loss of consciousness",Opn skl base fx-brf coma,0,0,0,0,0,0,1,0,0
80153,"Open fracture of base of skull without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness",Opn skl base fx-mod coma,0,0,0,0,0,0,1,0,0
80154,"Open fracture of base of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Op skl base fx-prol coma,0,0,0,0,0,0,1,0,0
80155,"Open fracture of base of skull without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Op skl base fx-deep coma,0,0,0,0,0,0,1,0,0
80156,"Open fracture of base of skull without mention of intracranial injury, with loss of consciousness of unspecified duration",Opn skl base fx-coma NOS,0,0,0,0,0,0,1,0,0
80159,"Open fracture of base of skull without mention of intracranial injury, with concussion, unspecified",Opn skul base fx-concuss,0,0,0,0,0,0,1,0,0
80160,"Open fracture of base of skull with cerebral laceration and contusion, unspecified state of consciousness",Op skl base fx/cereb lac,0,0,0,0,0,0,1,0,0
80161,"Open fracture of base of skull with cerebral laceration and contusion, with no loss of consciousness",Opn skl base fx w/o coma,0,0,0,0,0,0,1,0,0
80162,"Open fracture of base of skull with cerebral laceration and contusion, with brief [less than one hour] loss of consciousness",Opn skl base fx-brf coma,0,0,0,0,0,0,1,0,0
80163,"Open fracture of base of skull with cerebral laceration and contusion, with moderate [1-24 hours] loss of consciousness",Opn skl base fx-mod coma,0,0,0,0,0,0,1,0,0
80164,"Open fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Op skl base fx-prol coma,0,0,0,0,0,0,1,0,0
80165,"Open fracture of base of skull with cerebral laceration and contusion, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Op skl base fx-deep coma,0,0,0,0,0,0,1,0,0
80166,"Open fracture of base of skull with cerebral laceration and contusion, with loss of consciousness of unspecified duration",Opn skl base fx-coma NOS,0,0,0,0,0,0,1,0,0
80169,"Open fracture of base of skull with cerebral laceration and contusion, with concussion, unspecified",Opn skul base fx-concuss,0,0,0,0,0,0,1,0,0
80170,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness",Op skl base fx/menin hem,0,0,0,0,0,0,1,0,0
80171,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness",Opn skl base fx w/o coma,0,0,0,0,0,0,1,0,0
80172,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness",Opn skl base fx-brf coma,0,0,0,0,0,0,1,0,0
80173,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness",Opn skl base fx-mod coma,0,0,0,0,0,0,1,0,0
80174,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level",Op skl base fx-prol coma,0,0,0,0,0,0,1,0,0
80175,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level",Op skl base fx-deep coma,0,0,0,0,0,0,1,0,0
80176,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration",Opn skl base fx-coma NOS,0,0,0,0,0,0,1,0,0
